,Unnamed: 0,User,Project,Task_cat,Task_Description,Start date,Start time,End date,End time,Duration
3703,3703,UI15,TeachZip,Development,"Backend: Finish student model tests, refactor and extra validations",2018-03-26,14:00:00,2018-03-26,16:10:00,02:10:00
3704,3704,UI30,TeachZip,Development,New site management,2018-03-26,14:33:42,2018-03-26,15:18:16,00:44:34
3705,3705,UI26,Credious,Development,Fetch Credit Score and Debt to income ratio from TU,2018-03-26,15:13:42,2018-03-26,15:46:40,00:32:58
3706,3706,UI30,TeachZip,Development,New FAFSA management,2018-03-26,15:18:16,2018-03-26,15:59:47,00:41:31
3707,3707,UI21,Finizon,Development,Scorecard table logic,2018-03-26,15:45:33,2018-03-26,20:26:33,04:41:00
3708,3708,UI30,TeachZip,Development,New site management,2018-03-26,15:59:47,2018-03-26,16:33:08,00:33:21
3709,3709,UI45,Finizon,Development,Weekly standup,2018-03-26,16:00:32,2018-03-26,16:18:03,00:17:31
3710,3710,UI32,AgeSolvency,Development,"Code review - ""Back"" button text in funnel needs to be editable by the user",2018-03-26,16:22:56,2018-03-26,17:25:40,01:02:44
3711,3711,UI45,Credious,DevOps,Weekly with xk,2018-03-26,17:00:18,2018-03-26,17:43:20,00:43:02
3712,3712,UI26,Credious,Development,standup,2018-03-26,17:04:02,2018-03-26,17:16:35,00:12:33
3713,3713,UI38,Credious,Development,Discussion with XXX regarding Calculation Engine should return programs based on max amount,2018-03-26,17:24:15,2018-03-26,17:39:15,00:15:00
3714,3714,UI32,AgeSolvency,Development,Code review - New post 'path-savings' on bds,2018-03-26,17:25:46,2018-03-26,17:43:18,00:17:32
3715,3715,UI32,AgeSolvency,Development,Deploying new release to staging,2018-03-26,17:43:29,2018-03-26,18:12:23,00:28:54
3716,3716,UI30,TeachZip,Development,New site management,2018-03-26,17:59:26,2018-03-26,18:41:55,00:42:29
3717,3717,UI32,AgeSolvency,Development,deploying new release to production,2018-03-26,18:12:34,2018-03-26,19:37:19,01:24:45
3718,3718,UI38,Credious,Development,Feature Design - Sprint creation,2018-03-26,18:22:22,2018-03-26,19:09:55,00:47:33
3719,3719,UI28,Credious,QA,QA Daily Status Meeting,2018-03-26,19:30:00,2018-03-26,19:51:00,00:21:00
3720,3720,UI29,Credious,QA,"Continue to Identify the various flows for users (create, update, destroy, index, show , offer) which need to be automated in the various backend services",2018-03-26,19:30:00,2018-03-26,20:30:00,01:00:00
3721,3721,UI38,Credious,Development,Weekly Standup,2018-03-26,19:30:42,2018-03-26,19:45:44,00:15:02
3722,3722,UI26,Credious,Development,Fetch Credit Score and Debt to income ratio from TU,2018-03-26,19:49:57,2018-03-26,20:08:17,00:18:20
3723,3723,UI38,Credious,Development,Implement authXXXzation with SF,2018-03-26,19:51:55,2018-03-26,20:02:43,00:10:48
3724,3724,UI24,Credious,Design,"Working on some last changes for the ""First call"" workflow (XXX experience funnel)",2018-03-26,20:25:37,2018-03-27,01:33:37,05:08:00
3725,3725,UI38,Credious,Development,Code Review - Calculation Engine should return programs based on max amount,2018-03-26,20:31:17,2018-03-26,20:41:45,00:10:28
3726,3726,UI38,Credious,Development,Discussion with XXX regarding Save the selected program on SF,2018-03-26,20:42:20,2018-03-26,20:54:32,00:12:12
3727,3727,UI21,Finizon,Development,Finishing and bug fixes,2018-03-26,21:00:30,2018-03-26,23:27:30,02:27:00
3728,3728,UI10,TeachZip,Development,Install and configure third party plugins,2018-03-26,21:46:24,2018-03-27,02:46:57,05:00:33
3729,3729,UI32,AgeSolvency,Development,Create referral_code section,2018-03-26,22:02:29,2018-03-27,00:10:08,02:07:39
3730,3730,UI38,Credious,Development,Understanding the various different scenarious in XXX,2018-03-26,22:04:31,2018-03-26,22:38:38,00:34:07
3731,3731,UI27,AgeSolvency,Development,"working on ""CSS/HTML for XXX frontend""",2018-03-26,22:36:31,2018-03-27,01:56:58,03:20:27
3732,3732,UI38,Credious,Development,What happens when a new user comes to XXX,2018-03-26,22:38:40,2018-03-26,23:02:52,00:24:12
3733,3733,UI45,IntellHive,Development,Improve iCount invoice,2018-03-26,23:40:18,2018-03-27,01:32:09,01:51:51
3734,3734,UI14,Credious,Development,CSS/HTML for XXX frontend,2018-03-27,00:29:49,2018-03-27,01:09:58,00:40:09
3735,3735,UI26,Credious,Development,Fix all the failing spec,2018-03-27,01:33:28,2018-03-27,02:45:10,01:11:42
3736,3736,UI24,Credious,Design,"Working on create a new thumbnail and icon for the ""I don't have a code"" option on the current wizard",2018-03-27,07:32:08,2018-03-27,08:12:08,00:40:00
3737,3737,UI45,Credious,DevOps,Spring Planning,2018-03-27,08:30:49,2018-03-27,09:05:49,00:35:00
3738,3738,UI13,Credious,Development,Working on feedback when sending selected programs to XXX,2018-03-27,08:46:15,2018-03-27,11:45:54,02:59:39
3739,3739,UI29,Credious,QA,1. Full regression and performance testing on saving calculator 2. Understanding and testing BDS,2018-03-27,09:00:00,2018-03-27,11:00:00,02:00:00
3740,3740,UI32,AgeSolvency,Development,Create referral_code section,2018-03-27,09:33:18,2018-03-27,10:45:10,01:11:52
3741,3741,UI36,IntellHive,Development,Remove an item from DeadLetterQueue,2018-03-27,09:38:03,2018-03-27,12:01:19,02:23:16
3742,3742,UI14,Credious,Development,"""Back"" button text in funnel needs to be editable by the user (CMS)",2018-03-27,09:43:10,2018-03-27,10:30:44,00:47:34
3743,3743,UI47,TeachZip,Development,fafsa submitter,2018-03-27,10:01:26,2018-03-27,15:42:34,05:41:08
3744,3744,UI38,Credious,Development,Code Review and fixes for the savings calculator,2018-03-27,10:09:48,2018-03-27,10:55:44,00:45:56
3745,3745,UI27,AgeSolvency,Development,"working on ""If only 3 of the 4 images are used, the 3 present images should be center-aligned""",2018-03-27,10:15:50,2018-03-27,11:26:02,01:10:12
3746,3746,UI14,Credious,Development,CSS/HTML for XXX frontend,2018-03-27,10:35:10,2018-03-27,18:39:35,08:04:25
3747,3747,UI27,AgeSolvency,Development,"working on ""Create referral_code section""",2018-03-27,11:26:05,2018-03-27,11:58:20,00:32:15
3748,3748,UI32,AgeSolvency,Development,Code review - Affiliate logos alignment,2018-03-27,11:38:26,2018-03-27,12:24:31,00:46:05
3749,3749,UI29,Credious,QA,1. Full regression and performance testing on saving calculator 2. Understanding and testing BDS,2018-03-27,11:50:00,2018-03-27,16:50:00,05:00:00
3750,3750,UI36,Credious,DevOps,Sprint Planning,2018-03-27,12:03:45,2018-03-27,12:33:05,00:29:20
3751,3751,UI45,TeachZip,DevOps,Create a plan for adding monitXXXng to XXX’s deployment,2018-03-27,12:09:44,2018-03-27,13:41:39,01:31:55
3752,3752,UI32,AgeSolvency,Development,Create referral_code section - template.json,2018-03-27,12:24:34,2018-03-27,13:46:16,01:21:42
3753,3753,UI36,IntellHive,Development,Sprint Planning,2018-03-27,12:33:06,2018-03-27,13:16:24,00:43:18
3754,3754,UI36,IntellHive,Development,Not invoicing 'Jacob Bryce',2018-03-27,13:16:55,2018-03-27,13:52:53,00:35:58
3755,3755,UI32,AgeSolvency,Development,Create referral_code section - logic,2018-03-27,13:46:28,2018-03-27,14:26:58,00:40:30
3756,3756,UI30,TeachZip,DevOps,Planning call w/ x,2018-03-27,13:52:46,2018-03-27,14:46:31,00:53:45
3757,3757,UI32,AgeSolvency,Development,Referral code section > user should only be able to add the referral code section to the first step of the funnel,2018-03-27,14:27:06,2018-03-27,16:12:13,01:45:07
3758,3758,UI13,Credious,Development,Working on providing an endpoint for updating and viewing the debts of a Probe,2018-03-27,14:50:45,2018-03-27,19:39:40,04:48:55
3759,3759,UI30,TeachZip,DevOps,Planning,2018-03-27,15:01:28,2018-03-27,15:41:19,00:39:51
3760,3760,UI30,TeachZip,Development,Secxty planning,2018-03-27,15:51:33,2018-03-27,16:07:48,00:16:15
3761,3761,UI30,TeachZip,DevOps,Installing DataDog,2018-03-27,16:07:48,2018-03-27,17:12:41,01:04:53
3762,3762,UI31,Credious,DevOps,"Fix XXX client dockerfile, XXX elasticsearch staging",2018-03-27,16:08:00,2018-03-27,19:28:00,03:20:00
3763,3763,UI45,Credious,DevOps,Help the Team use Dockerified FE,2018-03-27,16:43:59,2018-03-27,17:01:08,00:17:09
3764,3764,UI26,Credious,Development,Fix all the failing spec,2018-03-27,16:58:52,2018-03-27,18:31:32,01:32:40
3765,3765,UI32,AgeSolvency,Development,BDS questions and Discussions: QA meeting,2018-03-27,17:01:22,2018-03-27,17:31:10,00:29:48
3766,3766,UI32,AgeSolvency,Development,Session with XXX - BDS,2018-03-27,17:35:22,2018-03-27,17:58:22,00:23:00
3767,3767,UI30,TeachZip,Development,Secxty planning,2018-03-27,17:44:22,2018-03-27,18:01:44,00:17:22
3768,3768,UI36,IntellHive,Development,Billing - allow bill one by one from AirTable,2018-03-27,18:25:20,2018-03-27,20:35:30,02:10:10
3769,3769,UI24,Credious,Design,"Searching some new images for 5 new blog post, continuing work on the enrollment emails desgin based on the monday requirement from XXX",2018-03-27,18:44:24,2018-03-27,22:00:41,03:16:17
3770,3770,UI29,Credious,QA,1. Full regression and performance testing on saving calculator 2. Understanding and testing BDS,2018-03-27,19:10:00,2018-03-27,20:10:00,01:00:00
3771,3771,UI38,Credious,Development,Code Review - Calculation Engine should return programs based on max amount,2018-03-27,19:10:52,2018-03-27,19:25:07,00:14:15
3772,3772,UI38,Credious,Development,Discussion with Claude reagrding getting credit score from Redshift,2018-03-27,19:15:05,2018-03-27,19:25:05,00:10:00
3773,3773,UI38,Credious,Development,Discussion with XXX reagrding saving programs to SF,2018-03-27,19:25:15,2018-03-27,19:59:33,00:34:18
3774,3774,UI28,Credious,QA,QA Daily Status Meeting,2018-03-27,19:30:00,2018-03-27,20:06:00,00:36:00
3775,3775,UI28,Credious,QA,Call with XXX,2018-03-27,20:04:00,2018-03-27,20:19:00,00:15:00
3776,3776,UI47,TeachZip,Development,fafsa submitter,2018-03-27,20:28:16,2018-03-27,22:03:54,01:35:38
3777,3777,UI27,AgeSolvency,Development,"working on ""Create referral_code section""",2018-03-27,20:46:56,2018-03-27,21:35:21,00:48:25
3778,3778,UI32,AgeSolvency,Development,"Code review - ""Back"" button text in funnel needs to be editable by the user",2018-03-27,20:49:50,2018-03-27,21:37:52,00:48:02
3779,3779,UI45,IntellHive,Development,Sprint Planning,2018-03-27,21:05:59,2018-03-27,21:45:59,00:40:00
3780,3780,UI10,TeachZip,Development,Adding existing pages from Wordpress,2018-03-27,21:38:00,2018-03-27,23:50:00,02:12:00
3781,3781,UI30,TeachZip,Development,New site management,2018-03-27,21:47:24,2018-03-27,21:58:24,00:11:00
3782,3782,UI18,TeachZip,Development,[QA Issue] - Firstname and last name Input allows special characters [page: schools],2018-03-27,21:58:37,2018-03-27,22:36:16,00:37:39
3783,3783,UI21,Finizon,Development,Performance issues,2018-03-27,22:00:00,2018-03-27,23:45:00,01:45:00
3784,3784,UI24,TeachZip,Design,"Working on some graphic adjustments/testing to the XXX marketing site, I'm helping the front end team to finish all the tweaks pending according to the QA board on trello",2018-03-27,22:01:53,2018-03-28,00:26:53,02:25:00
3785,3785,UI14,Credious,Development,Deploy to production release 3/28,2018-03-28,05:14:08,2018-03-28,05:57:01,00:42:53
3786,3786,UI15,TeachZip,Development,Frontend: Add application year question,2018-03-28,06:00:00,2018-03-28,08:35:00,02:35:00
3787,3787,UI10,TeachZip,Development,Move School Search from staging to live,2018-03-28,07:02:46,2018-03-28,07:56:46,00:54:00
3788,3788,UI15,TeachZip,Development,Frontend: Autofill new fields based on school year value,2018-03-28,08:40:00,2018-03-28,12:30:00,03:50:00
3789,3789,UI10,TeachZip,Development,Move School Search from staging to live,2018-03-28,08:40:34,2018-03-28,10:56:57,02:16:23
3790,3790,UI32,AgeSolvency,Development,"Code review and deployment - review all ""deployment ready"" features",2018-03-28,08:42:55,2018-03-28,09:33:08,00:50:13
3791,3791,UI13,Credious,Development,"Standup meeting, resolving issue on production XXXg with FE team, working on providing an endpoint for updating and viewing the debts of a Probe",2018-03-28,08:49:18,2018-03-28,13:19:54,04:30:36
3792,3792,UI29,Credious,QA,1. Full regression and performance testing on saving calculator on stage 2. Creating automation framework for BDS,2018-03-28,09:00:00,2018-03-28,15:00:00,06:00:00
3793,3793,UI32,AgeSolvency,Development,Deploying new features to staging,2018-03-28,09:33:13,2018-03-28,10:21:21,00:48:08
3794,3794,UI14,Credious,Development,Deploy to production release 3/28,2018-03-28,09:40:36,2018-03-28,13:38:28,03:57:52
3795,3795,UI21,Finizon,Development,Performance issues,2018-03-28,10:00:00,2018-03-28,11:00:00,01:00:00
3796,3796,UI38,Credious,Development,"Discussion with XXX,XXX andcode review for the new template version",2018-03-28,10:18:47,2018-03-28,10:55:41,00:36:54
3797,3797,UI36,Credious,DevOps,deployment to staging,2018-03-28,10:30:06,2018-03-28,10:49:06,00:19:00
3798,3798,UI30,TeachZip,Development,New site management,2018-03-28,10:44:49,2018-03-28,11:09:16,00:24:27
3799,3799,UI36,Credious,DevOps,Monitor: Unknown: stage- XXX-finance status change on staging funnel,2018-03-28,10:49:31,2018-03-28,11:09:31,00:20:00
3800,3800,UI38,Credious,Development,Discussion with XXX and listing down XXX issues to be discussed,2018-03-28,11:02:57,2018-03-28,11:27:01,00:24:04
3801,3801,UI30,TeachZip,Development,Secxty planning,2018-03-28,11:09:16,2018-03-28,11:47:35,00:38:19
3802,3802,UI36,IntellHive,Development,Refund invoice fix,2018-03-28,11:09:34,2018-03-28,11:30:23,00:20:49
3803,3803,UI38,Credious,Development,"Deployment and QA of changes to funnel and GDS , discussion with XXX",2018-03-28,11:33:10,2018-03-28,12:37:56,01:04:46
3804,3804,UI36,Credious,DevOps,staging and production deployments,2018-03-28,12:05:03,2018-03-28,12:39:41,00:34:38
3805,3805,UI38,Credious,Development,Write Release notes for 28/03/2018 release,2018-03-28,12:49:49,2018-03-28,13:11:22,00:21:33
3806,3806,UI36,IntellHive,Development,Link to the iCount invoice has to appear in Nexudus under the invoice comments,2018-03-28,12:59:24,2018-03-28,14:30:59,01:31:35
3807,3807,UI45,IntellHive,Development,Improve iCount invoice,2018-03-28,13:38:35,2018-03-28,14:40:47,01:02:12
3808,3808,UI15,TeachZip,Development,Backend: Add new fields to application model and try complete workflow,2018-03-28,14:00:00,2018-03-28,15:45:00,01:45:00
3809,3809,UI28,Finizon,QA,"""Back"" button text in funnel needs to be editable by the user",2018-03-28,14:30:00,2018-03-28,15:22:00,00:52:00
3810,3810,UI30,TeachZip,Development,New site management,2018-03-28,14:38:12,2018-03-28,15:21:59,00:43:47
3811,3811,UI13,Credious,Development,Working on update and index endpoints for debts in XXX,2018-03-28,14:43:32,2018-03-28,17:05:54,02:22:22
3812,3812,UI30,TeachZip,Development,New FAFSA planning,2018-03-28,15:21:59,2018-03-28,15:59:05,00:37:06
3813,3813,UI28,Revenify,QA,"Add new blog entry: ""Missed Credit Card Payment. Now What?""",2018-03-28,15:25:00,2018-03-28,16:07:00,00:42:00
3814,3814,UI45,Finizon,Development,Weekly standup,2018-03-28,16:00:17,2018-03-28,16:17:24,00:17:07
3815,3815,UI30,TeachZip,Development,New FAFSA planning,2018-03-28,16:03:49,2018-03-28,16:13:58,00:10:09
3816,3816,UI28,Credious,QA,"Add ""Puerto Rico"" to 50 US states currently in template list",2018-03-28,16:08:00,2018-03-28,16:24:00,00:16:00
3817,3817,UI31,Credious,DevOps,XXX elasticsearch staging,2018-03-28,16:08:00,2018-03-28,20:18:00,04:10:00
3818,3818,UI45,Finizon,Development,POC Testing,2018-03-28,16:20:09,2018-03-28,17:04:32,00:44:23
3819,3819,UI28,Credious,QA,Create referral_code section,2018-03-28,16:25:00,2018-03-28,17:31:00,01:06:00
3820,3820,UI30,TeachZip,Development,New FAFSA planning,2018-03-28,16:51:31,2018-03-28,18:19:09,01:27:38
3821,3821,UI36,IntellHive,Development,discussion with XXX on Credit card data should appear at the right fields in iCount,2018-03-28,17:06:55,2018-03-28,18:10:44,01:03:49
3822,3822,UI14,Credious,Development,Deploy to production release 3/28,2018-03-28,17:18:26,2018-03-28,17:54:56,00:36:30
3823,3823,UI21,Finizon,Development,[CALL] Status with x XXXi and a brains storming on Unit testing,2018-03-28,17:20:44,2018-03-28,18:04:44,00:44:00
3824,3824,UI45,Finizon,Development,POC Testing,2018-03-28,17:26:38,2018-03-28,17:41:51,00:15:13
3825,3825,UI28,Credious,QA,"If only 3 of the 4 images are used, the 3 present images should be center-aligned",2018-03-28,17:32:00,2018-03-28,17:40:00,00:08:00
3826,3826,UI28,Finizon,QA,Referral code section > user should only be able to add the referral code section to the first step of the funnel,2018-03-28,17:42:00,2018-03-28,18:06:00,00:24:00
3827,3827,UI45,IntellHive,Development,Improve iCount invoice,2018-03-28,17:53:09,2018-03-28,17:56:19,00:03:10
3828,3828,UI45,IntellHive,Development,Improve iCount invoice,2018-03-28,18:04:18,2018-03-28,21:55:42,03:51:24
3829,3829,UI28,Credious,QA,Regression Testing - 3/28 Release (Thursday),2018-03-28,18:31:00,2018-03-28,20:52:00,02:21:00
3830,3830,UI29,Credious,QA,1. Creating automation framework for BDS 2. Discussed implementation of BDS and release of Saving Calculator,2018-03-28,19:30:00,2018-03-28,21:30:00,02:00:00
3831,3831,UI36,Credious,DevOps,Weekly standup,2018-03-28,19:30:25,2018-03-28,19:47:26,00:17:01
3832,3832,UI38,Credious,Development,Weekly Standup,2018-03-28,19:30:36,2018-03-28,19:55:36,00:25:00
3833,3833,UI47,TeachZip,Development,fafsa submitter,2018-03-28,19:34:38,2018-03-28,21:02:14,01:27:36
3834,3834,UI30,TeachZip,Development,Setting up Sentry,2018-03-28,20:00:19,2018-03-28,22:30:49,02:30:30
3835,3835,UI36,IntellHive,Development,Refund invoice fix,2018-03-28,20:26:00,2018-03-28,22:26:00,02:00:00
3836,3836,UI36,Credious,DevOps,helping to debug production issue,2018-03-28,20:52:44,2018-03-28,21:22:25,00:29:41
3837,3837,UI38,Credious,Development,Debugging production issue - Not able to create a new Lp for template 6,2018-03-28,20:59:04,2018-03-28,23:59:04,03:00:00
3838,3838,UI10,TeachZip,Development,Clone the new site to school search page,2018-03-28,21:10:00,2018-03-28,23:40:00,02:30:00
3839,3839,UI28,Credious,QA,Regression Testing - 3/28 Release (Thursday),2018-03-28,21:40:00,2018-03-28,23:13:00,01:33:00
3840,3840,UI36,Credious,DevOps,setting up eb ssh with XXX,2018-03-28,22:26:00,2018-03-28,23:00:00,00:34:00
